id,date,likes,comments,reposts,views
7510,2023-03-24 09:16:00,660,2,15,7855
7508,2023-03-23 18:16:00,862,0,28,9634
7499,2023-03-23 00:16:00,689,2,15,8892
7492,2023-03-22 12:16:00,562,2,15,7205
7489,2023-03-21 20:16:00,605,1,13,7539
7482,2023-03-21 08:16:00,604,0,16,7874
7473,2023-03-20 17:16:00,574,3,13,7162
7468,2023-03-20 06:16:00,2445,5,76,58609
7462,2023-03-19 15:16:01,509,3,13,6341
7459,2023-03-19 03:16:00,1377,0,51,22269
7457,2023-03-18 18:16:00,1068,0,23,18048
7452,2023-03-18 10:16:04,801,0,15,12471
7444,2023-03-17 19:16:00,506,2,12,6073
7442,2023-03-17 11:16:00,548,0,11,6529
7432,2023-03-16 19:16:00,751,4,25,8377
7430,2023-03-16 09:16:00,1321,0,33,20926
7424,2023-03-15 16:16:00,403,1,2,5919
7422,2023-03-15 06:16:00,800,0,11,12324
7417,2023-03-14 15:16:00,515,0,18,6466
7412,2023-03-14 07:16:00,729,0,24,12394
7408,2023-03-13 18:16:00,440,0,13,6308
7398,2023-03-13 09:16:00,3007,16,180,70381
7395,2023-03-12 20:16:00,852,0,17,14711
7382,2023-03-12 01:16:00,1022,3,36,16406
7378,2023-03-11 17:16:00,996,0,42,13186
7374,2023-03-11 08:16:00,792,2,11,10685
7373,2023-03-10 19:16:00,567,0,14,6574
7366,2023-03-10 11:16:00,1052,2,22,15613
7357,2023-03-09 21:16:00,1469,8,40,19801
7344,2023-03-09 10:16:00,1146,3,30,16641
7341,2023-03-08 18:16:00,493,0,5,6904
7334,2023-03-08 04:16:00,1191,0,38,18315
7327,2023-03-07 17:16:00,781,1,29,8403
7321,2023-03-07 07:16:00,1113,6,30,19993
7318,2023-03-06 16:16:01,915,2,15,14224
7310,2023-03-06 06:02:00,2604,4,117,51480
7304,2023-03-05 18:02:02,992,2,33,16090
7297,2023-03-05 10:02:00,892,2,25,13403
7292,2023-03-04 23:02:00,1170,2,50,23622
7284,2023-03-04 13:02:01,480,6,8,6712
7280,2023-03-03 21:02:00,702,1,25,8251
7271,2023-03-03 11:02:01,688,3,35,8333
7264,2023-03-02 19:02:01,561,0,9,7137
7258,2023-03-02 10:02:00,420,1,5,6089
7255,2023-03-01 18:02:01,734,0,13,15115
7247,2023-03-01 09:02:00,744,5,10,14698
7243,2023-02-28 17:02:00,1083,1,37,16052
7234,2023-02-28 08:02:02,863,1,21,13326
7231,2023-02-27 20:02:00,512,2,10,5902
7228,2023-02-27 12:02:00,572,0,8,6655
7225,2023-02-26 19:02:01,862,0,26,14276
7218,2023-02-26 07:02:00,2025,11,125,43782
7213,2023-02-25 18:02:01,969,1,19,14557
7206,2023-02-25 05:02:00,1119,1,44,16560
7200,2023-02-24 16:02:00,795,3,18,8686
7197,2023-02-24 08:02:01,480,0,10,6087
7190,2023-02-23 13:02:01,701,1,21,11051
7188,2023-02-23 01:02:00,941,2,20,11703
7185,2023-02-22 15:02:01,678,0,14,9831
7181,2023-02-22 03:02:00,1718,5,64,40638
7176,2023-02-21 17:02:00,847,0,24,12888
7171,2023-02-21 09:02:01,1056,2,30,15191
7159,2023-02-20 20:02:03,1201,16,65,21568
7156,2023-02-20 10:02:01,718,2,12,11588
7139,2023-02-19 22:02:00,819,0,15,12859
7136,2023-02-19 14:02:01,774,0,19,11894
7134,2023-02-19 00:02:00,654,0,15,7427
7129,2023-02-18 11:02:02,981,1,32,15146
7125,2023-02-17 20:02:01,1085,2,31,17598
7121,2023-02-17 12:02:01,843,1,22,12205
7116,2023-02-16 19:02:01,1552,2,71,32307
7108,2023-02-16 09:02:01,861,4,19,16215
7091,2023-02-15 18:02:01,915,3,17,14384
7082,2023-02-15 05:02:00,718,1,28,7523
7076,2023-02-14 16:02:01,868,2,27,15533
7073,2023-02-14 06:02:00,675,3,19,10224
7069,2023-02-13 17:02:01,804,3,16,13332
7066,2023-02-13 08:02:02,1233,1,38,28055
7057,2023-02-12 20:02:02,1198,6,31,17219
7054,2023-02-12 11:02:03,1142,0,24,18037
7051,2023-02-11 23:02:00,637,0,13,6364
7048,2023-02-11 15:02:03,1353,2,48,20210
7031,2023-02-10 18:02:01,1193,4,55,16408
7024,2023-02-10 08:02:02,1044,1,19,15201
7017,2023-02-09 19:02:00,1018,3,28,16690
7016,2023-02-09 09:02:01,642,0,11,7019
7007,2023-02-08 17:02:01,541,0,15,6814
7000,2023-02-08 07:03:00,480,1,5,6050
6985,2023-02-07 12:02:01,3805,21,156,95467
6983,2023-02-07 01:02:00,947,0,24,16277
6975,2023-02-06 14:02:01,1083,2,25,16491
6973,2023-02-06 03:02:00,696,0,14,11638
6962,2023-02-05 16:02:01,544,1,13,9639
6956,2023-02-05 06:02:00,1114,3,34,13779
6953,2023-02-04 21:02:00,1674,2,48,31796
6942,2023-02-04 13:02:00,1070,2,25,13829
6936,2023-02-03 22:02:00,811,6,12,12362
6924,2023-02-03 11:02:02,876,6,16,12869
6920,2023-02-02 21:02:00,1021,3,18,14193
6912,2023-02-02 14:02:01,621,5,14,11251
6906,2023-02-01 20:02:03,897,2,15,13572
6891,2023-02-01 09:02:00,1328,6,43,18844
6890,2023-01-31 23:02:00,388,0,13,5067
6882,2023-01-31 15:02:00,776,3,14,11751
6874,2023-01-31 07:02:00,1326,4,51,19984
6871,2023-01-30 18:02:01,808,0,19,12527
6865,2023-01-30 10:02:01,772,3,13,11409
6856,2023-01-29 19:02:00,1291,6,23,18166
6848,2023-01-29 08:02:00,1871,7,58,41075
6834,2023-01-28 14:02:00,1095,12,16,18954
6828,2023-01-28 02:02:00,1028,4,14,13662
6815,2023-01-27 17:02:00,1241,10,32,17746
6799,2023-01-27 03:02:00,669,5,15,7215
6790,2023-01-26 16:02:00,837,3,23,11748
6785,2023-01-26 06:02:00,461,4,9,6373
6778,2023-01-25 17:02:00,947,7,57,14494
6769,2023-01-25 09:02:00,1048,4,23,13011
6764,2023-01-24 19:02:01,673,1,9,10322
6750,2023-01-24 11:02:01,1450,5,44,21796
6746,2023-01-23 18:02:00,944,0,18,13146
6743,2023-01-23 07:02:00,1656,7,58,21295
6733,2023-01-22 16:02:00,1379,3,45,20030
6727,2023-01-22 02:02:00,1332,11,45,18445
6720,2023-01-21 15:02:00,899,2,17,12117
6716,2023-01-21 04:02:00,470,0,4,5960
6710,2023-01-20 18:02:00,518,3,8,6008
6699,2023-01-20 08:02:01,4284,7,203,96851
6692,2023-01-19 19:02:00,1800,9,79,26595
6687,2023-01-19 07:02:00,1129,0,23,19119
6676,2023-01-18 17:02:01,1032,2,24,14016
6672,2023-01-18 10:02:01,917,0,19,13327
6666,2023-01-17 20:02:00,924,3,30,14137
6646,2023-01-17 12:02:00,1109,13,20,15275
6640,2023-01-16 16:02:01,543,0,10,6142
6634,2023-01-16 04:02:00,830,3,20,12922
6622,2023-01-15 18:02:00,1841,9,57,39813
6619,2023-01-15 11:02:00,580,3,16,10018
6613,2023-01-14 23:02:00,743,3,10,11540
6612,2023-01-14 13:02:00,798,1,14,11433
6604,2023-01-13 21:02:00,907,0,22,13328
6592,2023-01-13 10:02:01,1323,3,40,21166
6587,2023-01-12 20:02:00,799,1,10,12702
6576,2023-01-12 12:02:01,1067,15,36,15547
6564,2023-01-11 16:02:01,1147,2,34,14997
6560,2023-01-11 08:02:01,598,3,6,8622
6554,2023-01-10 19:02:00,809,2,12,11290
6549,2023-01-10 09:02:01,718,2,15,10632
6545,2023-01-09 15:02:00,992,1,24,13051
6542,2023-01-09 03:02:00,1064,1,24,15274
6528,2023-01-08 16:02:00,762,5,21,11369
6525,2023-01-08 08:02:00,882,7,20,12406
6513,2023-01-07 21:02:00,1324,4,35,21851
6505,2023-01-07 13:02:00,1256,2,50,20115
6488,2023-01-06 18:02:00,1883,12,89,42540
6484,2023-01-06 10:02:03,914,3,22,14120
6474,2023-01-05 17:02:00,483,4,12,5630
6470,2023-01-05 09:02:00,550,4,23,12101
6457,2023-01-04 21:02:00,639,7,8,9748
6455,2023-01-04 12:02:00,913,2,18,12716
6452,2023-01-03 22:02:00,995,1,25,15833
6448,2023-01-03 14:02:00,704,1,10,11060
6439,2023-01-02 19:02:00,928,2,19,13059
6438,2023-01-02 11:02:00,589,0,11,5914
6434,2023-01-01 23:02:00,965,2,14,14681
6430,2023-01-01 13:02:00,1370,3,36,30042
6429,2022-12-31 20:02:00,1228,0,53,18083
6428,2022-12-31 08:02:00,663,0,16,10149
6424,2022-12-30 15:02:01,814,0,13,12196
6414,2022-12-30 04:02:00,459,0,5,8252
6404,2022-12-29 16:02:00,751,0,7,10970
6400,2022-12-29 06:02:00,944,3,18,11921
6398,2022-12-28 17:02:00,1039,4,31,16287
6389,2022-12-28 09:02:01,1201,13,67,19788
6388,2022-12-27 21:02:00,991,0,30,12686
6387,2022-12-27 13:02:01,772,0,13,9858
6376,2022-12-26 17:02:00,579,0,13,6234
6374,2022-12-26 08:02:01,931,4,17,14816
6369,2022-12-25 18:02:00,1759,2,56,37014
6368,2022-12-25 10:02:00,694,2,8,11144
6364,2022-12-24 19:02:00,761,0,10,10435
6359,2022-12-24 12:02:01,835,2,19,11031
6350,2022-12-23 20:02:00,1370,4,45,21515
6345,2022-12-23 06:02:00,860,1,26,14728
6341,2022-12-22 16:02:00,961,1,28,13659
6340,2022-12-22 08:02:00,636,0,10,9444
6335,2022-12-21 18:02:00,1139,0,39,16006
6331,2022-12-21 10:02:02,1216,1,24,18866
6320,2022-12-20 19:02:01,1282,3,33,20706
6313,2022-12-20 09:02:00,861,1,20,13818
6306,2022-12-19 17:02:00,557,0,9,7637
6295,2022-12-19 05:02:00,916,0,19,12934
6287,2022-12-18 15:02:00,837,3,12,11472
6279,2022-12-18 07:02:00,521,0,12,5457
6269,2022-12-17 14:02:01,957,8,31,17341
6265,2022-12-17 01:02:00,815,1,16,11186
6261,2022-12-16 16:02:01,804,0,18,10621
6258,2022-12-16 08:02:01,586,0,8,9449
6251,2022-12-15 18:02:00,1030,4,25,13983
6248,2022-12-15 10:02:01,744,0,13,9114
6245,2022-12-14 20:02:00,654,0,5,8727
6241,2022-12-14 12:02:02,812,0,16,10332
6235,2022-12-13 17:02:00,1383,2,52,17754
6232,2022-12-13 11:02:00,807,2,15,11138
6228,2022-12-12 19:02:00,716,2,31,7071
6225,2022-12-12 07:02:00,957,1,47,13970
6224,2022-12-11 16:02:00,701,0,6,9492
6215,2022-12-11 07:02:00,396,0,11,7480
6197,2022-12-10 21:02:00,1777,13,95,39669
6194,2022-12-10 14:02:00,895,0,19,12011
6189,2022-12-09 19:02:00,458,0,7,4750
6186,2022-12-09 11:02:00,789,1,13,11975
6183,2022-12-08 20:02:00,492,1,11,5650
6174,2022-12-08 09:02:01,450,3,19,5379
6158,2022-12-07 15:02:01,1559,10,36,23505
6154,2022-12-07 08:02:02,434,0,6,6482
6145,2022-12-06 17:02:00,773,3,20,11283
6142,2022-12-06 06:02:00,452,0,8,5710
6139,2022-12-05 18:02:00,1099,0,40,14437
6136,2022-12-05 10:02:01,772,0,14,10638
6126,2022-12-04 16:02:00,1241,3,28,16280
6122,2022-12-04 01:02:00,1325,5,39,17752
6116,2022-12-03 19:02:01,1136,4,46,14304
6113,2022-12-03 12:02:00,746,3,29,10729
6110,2022-12-02 22:02:00,773,5,25,11773
6106,2022-12-02 13:02:01,748,0,13,9472
6098,2022-12-01 21:02:00,952,7,34,12585
6093,2022-12-01 11:02:00,984,0,14,13339
6086,2022-11-30 23:02:00,1945,8,55,32588
6082,2022-11-30 15:02:01,755,1,11,9892
6072,2022-11-29 19:02:00,835,3,8,12260
6067,2022-11-29 09:02:01,455,0,6,9886
6056,2022-11-28 18:02:01,886,3,25,16576
6054,2022-11-28 08:02:00,920,3,30,14086
6048,2022-11-27 15:02:00,684,0,11,10971
6047,2022-11-27 03:02:00,757,1,21,11775
6043,2022-11-26 17:02:00,746,2,14,12843
6042,2022-11-26 07:02:00,835,4,17,12491
6035,2022-11-25 19:02:00,727,1,15,11083
6032,2022-11-25 09:02:00,765,0,19,10754
6027,2022-11-24 14:02:00,1534,6,58,20788
6023,2022-11-24 06:02:00,2176,4,96,50677
6019,2022-11-23 18:02:00,884,2,22,12818
6018,2022-11-23 04:02:00,959,1,13,12956
6011,2022-11-22 16:02:00,657,0,8,8622
6008,2022-11-22 08:02:01,964,0,19,12481
6003,2022-11-21 19:02:00,610,1,9,9506
6000,2022-11-21 11:02:00,934,1,21,12512
5995,2022-11-20 18:02:00,616,2,30,6585
5989,2022-11-20 10:02:01,903,7,48,14048
5980,2022-11-19 18:02:00,580,6,17,6008
5978,2022-11-19 09:02:00,482,0,3,5671
5977,2022-11-18 23:02:00,409,0,6,5169
5975,2022-11-18 13:02:01,494,0,9,5537
5974,2022-11-18 03:02:00,1174,0,35,15873
5959,2022-11-17 14:02:00,704,0,16,9792
5955,2022-11-17 05:02:00,2184,8,92,40261
5953,2022-11-16 17:02:00,656,0,10,9839
5952,2022-11-16 08:02:00,678,0,9,8899
5947,2022-11-15 20:02:00,954,0,24,11303
5945,2022-11-15 15:02:01,560,0,5,7466
5938,2022-11-14 16:02:00,947,1,16,11571
5935,2022-11-14 08:02:00,1152,3,27,16405
5932,2022-11-13 22:02:00,556,1,12,5642
5927,2022-11-13 14:02:00,1009,3,22,12977
5912,2022-11-12 20:02:00,694,0,12,9002
5909,2022-11-12 11:02:00,918,2,34,11034
5901,2022-11-11 19:02:00,933,4,12,11427
5899,2022-11-11 09:02:00,954,2,31,11376
5893,2022-11-10 21:02:00,739,2,14,9515
5890,2022-11-10 13:02:00,709,0,15,9014
5885,2022-11-09 20:02:01,717,1,17,9294
5880,2022-11-09 10:02:01,674,0,15,8350
5870,2022-11-08 19:02:01,625,0,15,6303
5867,2022-11-08 12:02:00,786,2,17,10012
5860,2022-11-07 18:02:00,1400,6,44,21404
5857,2022-11-07 07:02:00,1732,5,60,26497
5848,2022-11-06 14:02:00,866,3,21,10669
5844,2022-11-06 00:02:00,1121,0,33,12621
5843,2022-11-05 15:02:00,639,0,12,8382
5839,2022-11-05 05:02:00,985,3,25,11103
5830,2022-11-04 16:02:00,1724,2,151,25715
5827,2022-11-04 09:02:00,1107,0,24,14438
5822,2022-11-03 21:02:00,894,4,30,11495
5818,2022-11-03 11:02:00,727,1,14,8795
5816,2022-11-02 19:02:00,698,0,13,8812
5814,2022-11-02 10:02:00,1786,4,59,28628
5812,2022-11-01 17:02:00,765,0,13,9350
5810,2022-11-01 08:02:01,433,0,9,5325
5800,2022-10-31 14:02:00,880,0,13,11090
5799,2022-10-31 06:02:00,1358,0,27,16399
5797,2022-10-30 15:02:00,787,0,12,10420
5794,2022-10-30 08:02:00,634,1,11,8446
5792,2022-10-29 17:02:00,615,0,12,8092
5789,2022-10-29 09:02:00,913,0,24,11803
5784,2022-10-28 16:02:00,625,0,14,8342
5774,2022-10-28 07:02:00,1045,2,28,13227
5768,2022-10-27 18:02:00,597,3,14,7976
5764,2022-10-27 10:02:01,616,2,15,9162
5757,2022-10-26 21:02:00,821,6,19,10443
5752,2022-10-26 12:02:00,746,5,23,9611
5751,2022-10-25 20:02:00,578,0,13,7361
5747,2022-10-25 09:02:00,482,0,13,6924
5744,2022-10-24 17:02:00,581,0,13,7384
5743,2022-10-24 08:02:00,818,1,14,10791
5742,2022-10-23 23:02:00,748,0,19,9025
5741,2022-10-23 14:02:00,645,0,12,8277
5726,2022-10-23 02:02:00,403,2,7,6214
5723,2022-10-22 17:02:00,487,0,9,6065
5718,2022-10-22 11:02:00,597,4,10,7665
5705,2022-10-21 21:02:00,1859,3,56,26303
5704,2022-10-21 09:02:00,856,0,19,10569
5698,2022-10-20 15:02:00,1108,5,30,13275
5696,2022-10-20 04:02:00,827,0,20,9782
5691,2022-10-19 16:02:00,531,1,8,6736
5690,2022-10-19 07:02:00,603,0,11,7592
5683,2022-10-18 18:02:02,522,1,9,6725
5679,2022-10-18 10:02:02,662,0,23,8179
5666,2022-10-17 20:02:00,622,5,12,7490
5663,2022-10-17 13:02:00,546,1,12,8891
5654,2022-10-16 19:02:00,687,0,14,8396
5651,2022-10-16 09:02:00,713,0,9,8472
5648,2022-10-15 17:02:00,1426,5,25,21018
5646,2022-10-15 08:02:00,606,0,15,9221
5645,2022-10-14 21:02:00,323,0,2,4990
5644,2022-10-14 12:02:00,1159,0,35,12992
5637,2022-10-13 18:02:00,882,0,19,10470
5635,2022-10-13 10:02:01,280,0,10,4874
5631,2022-10-12 15:02:01,526,1,42,9680
5628,2022-10-12 08:02:00,661,0,14,8619
5627,2022-10-11 20:02:00,639,0,13,8467
5618,2022-10-11 12:02:00,661,0,18,8599
5613,2022-10-10 17:02:00,746,1,13,9700
5606,2022-10-10 07:02:00,838,2,21,10423
5586,2022-10-09 19:02:00,748,1,19,8778
5580,2022-10-09 09:02:03,617,0,13,8643
5577,2022-10-08 15:02:00,509,0,14,7646
5576,2022-10-08 06:02:00,659,3,26,9540
5574,2022-10-07 16:02:01,611,0,14,7678
5570,2022-10-07 08:02:01,825,0,11,9773
5568,2022-10-06 19:02:00,1535,4,34,24886
5563,2022-10-06 10:02:01,647,2,15,7773
5562,2022-10-05 18:02:00,844,2,26,9935
5551,2022-10-05 11:02:01,728,4,28,10079
5547,2022-10-04 17:02:01,568,0,12,6808
5544,2022-10-04 07:02:00,738,1,19,8363
5540,2022-10-03 21:02:00,1001,1,20,12252
5537,2022-10-03 12:02:00,593,0,11,9003
5531,2022-10-02 19:02:00,844,1,25,11320
5528,2022-10-02 09:02:01,722,0,15,8609
5526,2022-10-01 15:02:00,654,1,13,7900
5523,2022-10-01 01:02:00,1338,4,36,17612
5515,2022-09-30 13:02:00,782,0,26,9779
5511,2022-09-30 00:02:00,744,2,17,9552
5510,2022-09-29 14:02:01,731,0,16,8879
5507,2022-09-29 03:02:00,824,2,19,9816
5504,2022-09-28 16:02:01,1229,3,31,12356
5503,2022-09-28 08:02:01,642,0,18,8555
5499,2022-09-27 18:02:02,772,2,26,10327
5490,2022-09-27 10:02:01,646,1,13,7989
5485,2022-09-26 17:02:00,641,1,8,7726
5482,2022-09-26 11:02:00,873,3,21,10610
5476,2022-09-25 23:02:00,1955,6,47,27360
5467,2022-09-25 12:02:00,780,4,25,10268
5459,2022-09-24 18:02:00,1079,7,31,13789
5455,2022-09-24 09:02:00,855,0,17,10763
5444,2022-09-23 19:02:03,657,6,21,8742
5443,2022-09-23 08:02:00,634,0,20,8268
5438,2022-09-22 17:02:00,481,2,9,6818
5437,2022-09-22 09:02:01,681,0,18,8148
5426,2022-09-21 15:02:02,879,3,24,12598
5423,2022-09-21 05:02:00,889,1,21,11426
5416,2022-09-20 17:02:00,749,1,17,9251
5414,2022-09-20 09:02:00,635,1,15,8062
5407,2022-09-19 16:02:01,1354,10,135,20174
5405,2022-09-19 08:02:00,470,0,9,6222
5399,2022-09-18 18:02:00,791,1,24,10014
5397,2022-09-18 13:02:00,494,0,8,6566
5390,2022-09-17 23:02:00,713,4,18,8570
5383,2022-09-17 12:02:00,572,0,14,7311
5380,2022-09-16 19:02:00,579,1,14,7758
5375,2022-09-16 09:02:00,641,1,14,7627
5374,2022-09-15 20:02:00,703,0,18,9341
5371,2022-09-15 10:02:00,702,1,12,10177
5364,2022-09-14 16:02:00,1146,7,59,16630
5362,2022-09-14 06:02:00,484,0,9,7567
5359,2022-09-13 17:02:00,510,1,12,6711
5356,2022-09-13 11:02:01,570,0,24,6910
5327,2022-09-12 18:02:04,309,21,7,5834
5324,2022-09-12 09:02:01,561,2,14,7306
5310,2022-09-11 17:02:00,658,4,10,8617
5301,2022-09-11 10:02:01,2822,9,90,37658
5297,2022-09-10 19:02:00,808,3,23,10807
5296,2022-09-10 13:02:00,699,0,16,8593
5293,2022-09-10 08:02:02,868,0,29,10416
5290,2022-09-09 19:02:00,654,0,12,8814
5287,2022-09-09 15:02:00,787,3,23,10317
5285,2022-09-09 07:02:00,550,0,9,7027
5279,2022-09-08 19:02:01,461,0,6,6314
5278,2022-09-08 14:02:00,472,0,12,6885
5277,2022-09-08 09:02:01,601,0,14,8747
5263,2022-09-07 22:02:00,704,1,19,8728
5253,2022-09-07 15:02:01,520,4,10,7197
5248,2022-09-07 03:02:00,1016,4,34,14560
5243,2022-09-06 20:02:00,397,0,6,5549
5238,2022-09-06 16:02:02,681,5,20,9074
5235,2022-09-06 09:02:01,1133,6,44,17428
5233,2022-09-05 19:02:00,1272,1,30,16680
5224,2022-09-05 15:02:00,468,4,7,7221
5220,2022-09-05 11:02:00,394,2,11,6283
5219,2022-09-04 18:02:01,460,1,8,6216
5215,2022-09-04 12:02:01,336,2,9,5585
5208,2022-09-04 07:02:00,539,3,11,7125
5199,2022-09-03 14:02:00,787,1,18,11273
5191,2022-09-02 10:02:02,668,1,11,8875
5186,2022-09-02 00:02:00,150,5,1,6618
5179,2022-09-01 18:02:01,347,1,9,4373
5173,2022-08-31 09:02:01,312,1,10,7091
5171,2022-08-30 12:02:00,619,1,16,9002
5168,2022-08-29 15:02:00,536,2,12,8112
5146,2022-08-28 06:02:00,591,0,18,9069
5140,2022-08-27 03:02:00,566,1,12,8717
5137,2022-08-26 12:02:00,438,1,14,6889
5121,2022-08-25 12:02:01,1112,15,61,18184
5112,2022-08-24 09:02:00,648,0,18,9119
5105,2022-08-23 12:02:00,623,2,19,8906
5092,2022-08-22 09:02:00,1451,11,48,22607
5088,2022-08-21 15:02:01,773,4,17,10611
5082,2022-08-20 12:02:01,853,6,21,12214
5076,2022-08-19 21:02:00,410,1,6,7200
5061,2022-08-18 18:02:00,658,4,12,9048
5051,2022-08-17 12:02:00,536,1,11,9519
5047,2022-08-16 09:02:00,451,1,6,7179
5036,2022-08-15 06:02:00,676,5,15,8733
5032,2022-08-14 15:02:00,655,2,12,8537
5025,2022-08-13 03:02:00,581,2,14,8167
5016,2022-08-12 09:02:00,1241,6,40,16830
5009,2022-08-11 18:02:00,681,6,9,8813
5004,2022-08-10 21:02:00,906,13,22,11826
4995,2022-08-09 18:02:00,557,3,12,8387
4986,2022-08-08 15:02:00,584,4,11,8454
4976,2022-08-07 09:02:01,470,3,10,7981
4952,2022-08-06 12:02:01,1180,9,35,16813
4945,2022-08-05 09:02:00,971,5,23,11929
4929,2022-08-04 15:02:00,421,9,11,8417
4921,2022-08-03 18:02:00,594,9,17,9347
4911,2022-08-02 06:02:00,643,4,13,9471
4892,2022-07-31 03:02:00,870,9,22,12773
4877,2022-07-30 09:02:00,536,6,11,9604
4869,2022-07-28 12:02:01,750,2,16,10823
4864,2022-07-27 18:02:00,777,6,18,11645
4848,2022-07-25 09:02:00,1454,13,46,22524
4838,2022-07-24 15:02:00,821,5,14,10815
4830,2022-07-23 18:02:00,968,4,30,13479
4823,2022-07-22 15:02:00,740,2,9,10346
4817,2022-07-21 09:02:00,510,2,9,8059
4798,2022-07-20 12:02:00,726,8,19,10987
4789,2022-07-19 18:02:01,1001,8,34,17358
4767,2022-07-18 06:02:00,2235,10,80,31708
4763,2022-07-17 12:02:02,1139,5,27,15302
4752,2022-07-16 09:02:00,489,5,13,6201
4746,2022-07-15 15:02:00,1098,4,18,16929
4741,2022-07-14 18:02:01,1125,4,39,14412
4727,2022-07-13 18:02:00,1531,5,56,21828
4725,2022-07-12 12:02:01,933,3,14,13894
4717,2022-07-11 15:02:00,913,3,27,12495
4713,2022-07-10 21:02:00,997,4,22,13883
4704,2022-07-09 12:02:00,906,2,14,13082
4691,2022-07-08 09:02:00,1152,6,20,17105
4688,2022-07-07 06:02:00,969,1,15,13688
4679,2022-07-06 15:02:01,843,3,18,12302
4673,2022-07-05 21:02:00,2486,6,65,36527
4664,2022-07-04 18:02:00,1107,3,23,15990
4659,2022-07-03 15:02:00,754,1,14,11491
4653,2022-07-02 12:02:01,522,3,10,8941
4645,2022-07-01 18:02:01,597,3,10,9210
4626,2022-06-30 09:02:01,878,2,20,12895
4622,2022-06-29 12:02:01,669,1,12,8850
4605,2022-06-28 15:02:01,836,7,14,11871
4592,2022-06-27 12:02:01,420,3,48,8853
4583,2022-06-26 03:02:00,2515,13,52,32411
4578,2022-06-25 18:02:00,875,4,22,12646
4573,2022-06-24 15:02:00,1087,2,28,13772
4550,2022-06-23 18:02:02,695,1,8,11092
4538,2022-06-22 12:02:01,1017,3,17,14199
4530,2022-06-21 18:02:01,1023,4,15,13857
4525,2022-06-20 15:02:00,791,2,12,10698
4512,2022-06-19 12:02:00,1544,4,45,20736
4503,2022-06-18 09:02:00,614,3,8,10437
4501,2022-06-17 12:02:00,1226,1,27,17728
4492,2022-06-16 09:02:00,2489,3,68,35493
4487,2022-06-15 15:02:00,1531,5,27,19517
4481,2022-06-14 12:02:00,1086,4,19,15399
4475,2022-06-13 18:02:00,832,4,14,11731
4462,2022-06-12 06:02:00,1994,4,53,23888
4454,2022-06-11 03:02:00,2724,7,83,37102
4451,2022-06-10 15:02:01,1074,2,17,13709
4444,2022-06-09 09:02:00,690,1,7,10075
4435,2022-06-08 15:02:00,618,8,20,10624
4431,2022-06-07 18:02:00,1043,2,17,14173
4427,2022-06-06 09:02:00,683,3,8,10491
4423,2022-06-05 12:02:02,1454,2,39,22784
4414,2022-06-04 15:02:01,1195,1,27,15626
4391,2022-06-04 00:02:00,757,3,18,8818
4385,2022-06-02 18:02:00,566,0,46,7755
4372,2022-06-01 09:02:00,420,5,18,5895
4368,2022-05-31 15:02:00,940,3,16,13915
4361,2022-05-30 12:02:01,623,3,8,10935
4352,2022-05-29 06:02:00,2694,8,83,36295
4339,2022-05-28 09:02:00,982,6,18,14317
4337,2022-05-27 18:02:00,1467,2,41,20601
4334,2022-05-26 15:02:00,1309,2,24,16045
4316,2022-05-25 12:02:01,1327,8,30,15334
4312,2022-05-24 21:02:00,936,6,20,11997
4298,2022-05-23 18:02:02,1468,3,46,16383
4290,2022-05-22 03:02:00,3131,10,122,42307
4282,2022-05-21 09:02:00,731,5,10,11561
4273,2022-05-20 12:02:01,1006,4,23,14026
4264,2022-05-19 15:02:01,948,6,15,13076
4260,2022-05-18 18:02:01,1344,3,23,17730
4253,2022-05-17 06:02:00,1001,0,28,13207
4250,2022-05-16 12:02:00,2838,5,179,44697
4243,2022-05-15 09:02:00,975,5,15,12353
4238,2022-05-14 15:02:00,1076,5,25,15057
4230,2022-05-13 12:02:02,511,2,5,6212
4225,2022-05-12 18:02:01,2328,7,50,34033
4207,2022-05-11 18:02:01,1286,6,26,16427
4194,2022-05-10 15:02:00,970,4,20,13566
4191,2022-05-09 12:02:01,412,2,5,5765
4180,2022-05-08 12:02:00,361,3,47,8740
4174,2022-05-07 18:02:00,1683,8,42,24860
4169,2022-05-06 09:02:00,957,3,20,15705
4164,2022-05-05 12:02:00,671,1,16,10973
4160,2022-05-04 15:02:00,913,1,22,11418
4152,2022-05-03 18:02:01,1310,3,24,20464
4141,2022-05-03 12:02:02,174,19,8,10491
4134,2022-05-02 18:02:00,691,3,15,9038
4129,2022-05-01 21:02:00,1138,4,23,14233
4119,2022-05-01 12:30:00,38,1,2,4447
4052,2022-04-30 09:02:00,1340,4,32,18056
4042,2022-04-29 15:02:00,1020,3,25,12666
4032,2022-04-28 18:02:00,768,9,14,10396
4026,2022-04-27 12:02:00,682,6,17,10747
4013,2022-04-26 09:02:00,664,4,15,9406
4005,2022-04-25 06:02:00,3212,6,116,39405
3999,2022-04-24 18:02:01,906,8,13,11404
3991,2022-04-23 15:02:00,801,1,15,9819
3986,2022-04-22 21:02:00,1033,3,28,12275
3974,2022-04-21 18:02:00,1339,6,44,14407
3971,2022-04-20 12:02:01,1452,1,50,19333
3964,2022-04-19 15:02:00,1434,1,53,18899
3956,2022-04-18 09:02:00,1032,1,21,12322
3936,2022-04-17 12:02:01,427,3,47,5704
